series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
macro_pln_per_usd,2022-06-01,,,Central Europe,,,4.3891,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-07-01,,,Central Europe,,,4.6867,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-08-01,,,Central Europe,,,4.6604,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-09-01,,,Central Europe,,,4.7882,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-10-01,,,Central Europe,,,4.8894,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-11-01,,,Central Europe,,,4.6148,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-12-01,,,Central Europe,,,4.4224,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-01-01,,,Central Europe,,,4.3575,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-02-01,,,Central Europe,,,4.4268,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-03-01,,,Central Europe,,,4.3837,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-04-01,,,Central Europe,,,4.2332,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-05-01,,,Central Europe,,,4.1766,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-06-01,,,Central Europe,,,4.1197,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-07-01,,,Central Europe,,,4.019,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-08-01,,,Central Europe,,,4.0864,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-09-01,,,Central Europe,,,4.3033,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-10-01,,,Central Europe,,,4.2709,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-11-01,,,Central Europe,,,4.0736,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2023-12-01,,,Central Europe,,,3.9696,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-01-01,,,Central Europe,,,3.9991,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-02-01,,,Central Europe,,,4.0103,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-03-01,,,Central Europe,,,3.9636,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-04-01,,,Central Europe,,,4.01,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-05-01,,,Central Europe,,,3.9642,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-06-01,,,Central Europe,,,4.0153,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-07-01,,,Central Europe,,,3.9487,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-08-01,,,Central Europe,,,3.8986,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-09-01,,,Central Europe,,,3.851,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-10-01,,,Central Europe,,,3.9576,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-11-01,,,Central Europe,,,4.0784,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2024-12-01,,,Central Europe,,,4.0791,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-01-01,,,Central Europe,,,4.1033,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-02-01,,,Central Europe,,,4.0088,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-03-01,,,Central Europe,,,3.8702,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-04-01,,,Central Europe,,,3.8011,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-05-01,,,Central Europe,,,3.7699,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-06-01,,,Central Europe,,,3.7031,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-07-01,,,Central Europe,,,3.6405,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-08-01,,,Central Europe,,,3.6666,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-09-01,,,Central Europe,,,3.6292,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-10-01,,,Central Europe,,,3.6504,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-11-01,,,Central Europe,,,3.6683,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2025-12-01,,,Central Europe,,,3.6074,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-01-01,,,Central Europe,,,3.5907,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-02-01,,,Central Europe,,,3.5656,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-03-01,,,Central Europe,,,3.697,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-04-01,,,Central Europe,,,3.6395,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-05-01,,,Central Europe,,,3.6335,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2026-06-01,,,Central Europe,,,3.6968,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2018-10-01,,,Central Europe,,,282.1113,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2018-11-01,,,Central Europe,,,284.0259,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2018-12-01,,,Central Europe,,,283.3095,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-01-01,,,Central Europe,,,280.23,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-02-01,,,Central Europe,,,280.262,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-03-01,,,Central Europe,,,279.3686,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-04-01,,,Central Europe,,,285.5609,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-05-01,,,Central Europe,,,290.6183,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-06-01,,,Central Europe,,,285.855,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-07-01,,,Central Europe,,,289.9143,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-08-01,,,Central Europe,,,293.7236,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-09-01,,,Central Europe,,,301.921,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-10-01,,,Central Europe,,,300.1587,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-11-01,,,Central Europe,,,301.8367,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2019-12-01,,,Central Europe,,,297.7823,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-01-01,,,Central Europe,,,300.9061,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-02-01,,,Central Europe,,,309.2715,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-03-01,,,Central Europe,,,312.1145,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-04-01,,,Central Europe,,,327.9905,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-05-01,,,Central Europe,,,322.3638,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-06-01,,,Central Europe,,,308.675,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-07-01,,,Central Europe,,,306.5639,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-08-01,,,Central Europe,,,294.6157,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-09-01,,,Central Europe,,,305.6291,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-10-01,,,Central Europe,,,308.2845,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-11-01,,,Central Europe,,,304.2419,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2020-12-01,,,Central Europe,,,295.2391,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-01-01,,,Central Europe,,,295.0486,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-02-01,,,Central Europe,,,296.046,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-03-01,,,Central Europe,,,307.2309,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-04-01,,,Central Europe,,,301.9432,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-05-01,,,Central Europe,,,291.3957,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-06-01,,,Central Europe,,,290.2695,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-07-01,,,Central Europe,,,302.205,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-08-01,,,Central Europe,,,298.9782,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-09-01,,,Central Europe,,,299.2491,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-10-01,,,Central Europe,,,311.1481,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-11-01,,,Central Europe,,,319.3368,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2021-12-01,,,Central Europe,,,325.0365,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-01-01,,,Central Europe,,,316.7986,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-02-01,,,Central Europe,,,314.84,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-03-01,,,Central Europe,,,342.3561,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-04-01,,,Central Europe,,,346.431,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-05-01,,,Central Europe,,,363.6232,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-06-01,,,Central Europe,,,375.2345,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-07-01,,,Central Europe,,,396.8252,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-08-01,,,Central Europe,,,397.2665,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-09-01,,,Central Europe,,,407.8182,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-10-01,,,Central Europe,,,425.5452,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-11-01,,,Central Europe,,,399.7155,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2022-12-01,,,Central Europe,,,384.4373,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-01-01,,,Central Europe,,,367.3268,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-02-01,,,Central Europe,,,359.1925,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-03-01,,,Central Europe,,,359.9139,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-04-01,,,Central Europe,,,343.0385,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-05-01,,,Central Europe,,,342.767,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-06-01,,,Central Europe,,,342.1486,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-07-01,,,Central Europe,,,342.851,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-08-01,,,Central Europe,,,353.3487,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-09-01,,,Central Europe,,,361.7424,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-10-01,,,Central Europe,,,364.7727,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-11-01,,,Central Europe,,,350.8409,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2023-12-01,,,Central Europe,,,349.8719,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-01-01,,,Central Europe,,,350.1687,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-02-01,,,Central Europe,,,359.6852,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-03-01,,,Central Europe,,,363.6567,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-04-01,,,Central Europe,,,366.0332,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-05-01,,,Central Europe,,,358.7387,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-06-01,,,Central Europe,,,366.6765,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-07-01,,,Central Europe,,,362.1904,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-08-01,,,Central Europe,,,359.0659,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-09-01,,,Central Europe,,,355.5533,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-10-01,,,Central Europe,,,368.2239,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-11-01,,,Central Europe,,,385.4881,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2024-12-01,,,Central Europe,,,393.7423,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-01-01,,,Central Europe,,,397.55,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-02-01,,,Central Europe,,,387.294,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-03-01,,,Central Europe,,,369.9624,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-04-01,,,Central Europe,,,362.3291,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_huf_per_usd,2025-05-01,,,Central Europe,,,357.9059,HUF/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02HUM618N (retrieved 2026-08-16),OECD MEI monthly average
